src,flight,sched_dep_time,act_dep_time,dept_gate,sched_arr_time,act_arr_time,arrival_gate
aa,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,G19A,7:30 a.m.,7:51 a.m.,D28
helloflight,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,G19A,7:30 a.m.,7:51 a.m.,D28
boston,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,G19A,7:30 a.m.,7:51 a.m.,D28
weather,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,G19A,7:30 a.m.,7:51 a.m.,D28
airtravelcenter,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,G19A,7:30 a.m.,7:51 a.m.,D28
flightview,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,G19A,7:30 a.m.,7:51 a.m.,D28
flightstats,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,G19A,7:30 a.m.,7:51 a.m.,D28
panynj,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,G19A,7:30 a.m.,7:51 a.m.,D28
flightexplorer,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,G19A,7:30 a.m.,7:51 a.m.,D28
flights,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,G19A,7:30 a.m.,7:51 a.m.,D28
flightwise,AA-4277-CVG-JFK,6:00 a.m.,6:56 a.m.,G19A,7:30 a.m.,7:51 a.m.,D28
travelocity,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,G19A,7:30 a.m.,7:51 a.m.,D28
foxbusiness,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,G19A,7:30 a.m.,7:51 a.m.,D28
myrateplan,CO-1250-MIA-IAH,6:00 a.m.,6:56 a.m.,G19A,7:30 a.m.,7:51 a.m.,D28
orbitz,UA-2515-DFW-CLT,6:00 a.m.,6:56 a.m.,G19A,7:30 a.m.,7:51 a.m.,D28
ifly,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,G19A,7:30 a.m.,7:51 a.m.,D28
flytecomm,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,G19A,7:30 a.m.,7:51 a.m.,D28
mytripandmore,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,G19A,7:30 a.m.,7:51 a.m.,D28
ord,UA-854-SFO-IAH,6:00 a.m.,6:56 a.m.,G19A,7:30 a.m.,7:51 a.m.,D28
wunderground,AA-789-ORD-DEN,6:00 a.m.,6:56 a.m.,G19A,7:30 a.m.,7:51 a.m.,D28
flylouisville,UA-828-SFO-ORD,6:00 a.m.,6:56 a.m.,G19A,7:30 a.m.,7:51 a.m.,D28
quicktrip,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,G19A,7:30 a.m.,7:51 a.m.,D28
allegiantair,AA-2525-DFW-MIA,6:00 a.m.,6:56 a.m.,G19A,7:30 a.m.,7:51 a.m.,D28
businesstravellogue,UA-233-LAX-JFK,6:00 a.m.,6:56 a.m.,G19A,7:30 a.m.,7:51 a.m.,D28
gofox,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,G19A,7:30 a.m.,7:51 a.m.,D28
flightaware,AA-404-MIA-MCO,6:00 a.m.,6:56 a.m.,G19A,7:30 a.m.,7:51 a.m.,D28
world-flight-tracker,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,G19A,7:30 a.m.,7:51 a.m.,D28
aa,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,E14,9:40 a.m.,9:32 a.m.,H5
helloflight,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,E14,9:40 a.m.,9:32 a.m.,H5
boston,AA-415-BOS-ORD,7:10 a.m.,7:16 a.m.,E14,9:40 a.m.,9:32 a.m.,H5
weather,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,E14,9:40 a.m.,9:32 a.m.,H5
airtravelcenter,AA-2957-DFW-CVG,7:10 a.m.,7:16 a.m.,E14,9:40 a.m.,9:32 a.m.,H5
flightview,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,E14,9:40 a.m.,9:32 a.m.,H5
flightstats,AA-3823-LAX-DEN,7:10 a.m.,7:16 a.m.,E14,9:40 a.m.,9:32 a.m.,H5
panynj,AA-1522-SFO-ORD,7:10 a.m.,7:16 a.m.,E14,9:40 a.m.,9:32 a.m.,H5
flightexplorer,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,E14,9:40 a.m.,9:32 a.m.,H5
flights,CO-1090-BOS-IAH,7:10 a.m.,7:16 a.m.,E14,9:40 a.m.,9:32 a.m.,H5
flightarrival,UA-858-PVG-SFO,7:10 a.m.,7:16 a.m.,E14,9:40 a.m.,9:32 a.m.,H5
flightwise,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,E14,9:40 a.m.,9:32 a.m.,H5
travelocity,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,E14,9:40 a.m.,9:32 a.m.,H5
foxbusiness,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,E14,9:40 a.m.,9:32 a.m.,H5
usatoday,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,E14,9:40 a.m.,9:32 a.m.,H5
myrateplan,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,E14,9:40 a.m.,9:32 a.m.,H5
orbitz,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,E14,9:40 a.m.,9:32 a.m.,H5
flytecomm,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,E14,9:40 a.m.,9:32 a.m.,H5
ord,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,E14,9:40 a.m.,9:32 a.m.,H5
wunderground,CO-4888-IAH-DAL,7:10 a.m.,7:16 a.m.,E14,9:40 a.m.,9:32 a.m.,H5
flylouisville,UA-6273-YYC-SFO,7:10 a.m.,7:16 a.m.,E14,9:40 a.m.,9:32 a.m.,H5
quicktrip,CO-47-IAH-LAX,7:10 a.m.,7:16 a.m.,E14,9:40 a.m.,9:32 a.m.,H5
allegiantair,AA-1733-ORD-PHX,7:10 a.m.,7:16 a.m.,E14,9:40 a.m.,9:32 a.m.,H5
businesstravellogue,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,E14,9:40 a.m.,9:32 a.m.,H5
gofox,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,E14,9:40 a.m.,9:32 a.m.,H5
flightaware,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,E14,9:40 a.m.,9:32 a.m.,H5
world-flight-tracker,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,E14,9:40 a.m.,9:32 a.m.,H5
aa,CO-89-IAH-EWR,7:30 a.m.,8:04 a.m.,D32,8:00 a.m.,8:06 a.m.,6
helloflight,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,D32,8:00 a.m.,8:06 a.m.,6
boston,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,D32,8:00 a.m.,8:06 a.m.,6
weather,UA-1500-IAH-GUA,7:30 a.m.,8:04 a.m.,D32,8:00 a.m.,8:06 a.m.,6
airtravelcenter,UA-233-LAX-JFK,7:30 a.m.,8:04 a.m.,D32,8:00 a.m.,8:06 a.m.,6
flightview,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,D32,8:00 a.m.,8:06 a.m.,6
flightstats,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,D32,8:00 a.m.,8:06 a.m.,6
panynj,UA-397-JFK-SFO,7:30 a.m.,8:04 a.m.,D32,8:00 a.m.,8:06 a.m.,6
flightexplorer,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,D32,8:00 a.m.,8:06 a.m.,6
flights,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,D32,8:00 a.m.,8:06 a.m.,6
travelocity,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,D32,8:00 a.m.,8:06 a.m.,6
foxbusiness,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,D32,8:00 a.m.,8:06 a.m.,6
myrateplan,AA-1007-MIA-PHX,7:30 a.m.,8:04 a.m.,D32,8:00 a.m.,8:06 a.m.,6
orbitz,CO-58-DEN-IAH,7:30 a.m.,8:04 a.m.,D32,8:00 a.m.,8:06 a.m.,6
ifly,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,D32,8:00 a.m.,8:06 a.m.,6
flytecomm,UA-854-SFO-IAH,7:30 a.m.,8:04 a.m.,D32,8:00 a.m.,8:06 a.m.,6
mytripandmore,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,D32,8:00 a.m.,8:06 a.m.,6
ord,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,D32,8:00 a.m.,8:06 a.m.,6
wunderground,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,D32,8:00 a.m.,8:06 a.m.,6
flylouisville,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,D32,8:00 a.m.,8:06 a.m.,6
quicktrip,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,D32,8:00 a.m.,8:06 a.m.,6
allegiantair,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,D32,8:00 a.m.,8:06 a.m.,6
businesstravellogue,AA-4330-CVG-ORD,7:30 a.m.,8:04 a.m.,D32,8:00 a.m.,8:06 a.m.,6
gofox,AA-3842-MSP-ORD,7:30 a.m.,8:04 a.m.,D32,8:00 a.m.,8:06 a.m.,6
flightaware,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,D32,8:00 a.m.,8:06 a.m.,6
world-flight-tracker,UA-248-PHX-ORD,7:30 a.m.,8:04 a.m.,D32,8:00 a.m.,8:06 a.m.,6
aa,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,75B,3:15 p.m.,3:16 p.m.,C19
helloflight,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,75B,3:15 p.m.,3:16 p.m.,C19
boston,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,75B,3:15 p.m.,3:16 p.m.,C19
weather,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,75B,3:15 p.m.,3:16 p.m.,C19
airtravelcenter,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,75B,3:15 p.m.,3:16 p.m.,C19
flightview,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,75B,3:15 p.m.,3:16 p.m.,C19
flightstats,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,75B,3:15 p.m.,3:16 p.m.,C19
panynj,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,75B,3:15 p.m.,3:16 p.m.,C19
flightexplorer,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,75B,3:15 p.m.,3:16 p.m.,C19
flights,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,75B,3:15 p.m.,3:16 p.m.,C19
flightarrival,UA-3099-PHX-PHL,12:00 p.m.,12:11 p.m.,75B,3:15 p.m.,3:16 p.m.,C19
travelocity,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,75B,3:15 p.m.,3:16 p.m.,C19
foxbusiness,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,75B,3:15 p.m.,3:16 p.m.,C19
myrateplan,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,75B,3:15 p.m.,3:16 p.m.,C19
orbitz,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,75B,3:15 p.m.,3:16 p.m.,C19
ifly,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,75B,3:15 p.m.,3:16 p.m.,C19
flytecomm,UA-3515-IAD-MSP,12:00 p.m.,12:11 p.m.,75B,3:15 p.m.,3:16 p.m.,C19
wunderground,AA-4344-ORD-DTW,12:00 p.m.,12:11 p.m.,75B,3:15 p.m.,3:16 p.m.,C19
flylouisville,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,75B,3:15 p.m.,3:16 p.m.,C19
quicktrip,AA-1544-SAN-ORD,12:00 p.m.,12:11 p.m.,75B,3:15 p.m.,3:16 p.m.,C19
allegiantair,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,75B,3:15 p.m.,3:16 p.m.,C19
businesstravellogue,AA-484-DFW-MIA,12:00 p.m.,12:11 p.m.,75B,3:15 p.m.,3:16 p.m.,C19
gofox,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,75B,3:15 p.m.,3:16 p.m.,C19
flightaware,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,75B,3:15 p.m.,3:16 p.m.,C19
world-flight-tracker,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,B11,3:15 p.m.,3:16 p.m.,58
aa,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,B11,2:59 p.m.,3:04 p.m.,58
helloflight,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,B11,2:59 p.m.,3:04 p.m.,58
boston,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,B11,2:59 p.m.,3:04 p.m.,58
weather,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,B11,2:59 p.m.,3:04 p.m.,58
airtravelcenter,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,B11,2:59 p.m.,3:04 p.m.,58
flightview,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,B11,2:59 p.m.,3:04 p.m.,58
flightstats,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,B11,2:59 p.m.,3:04 p.m.,58
panynj,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,B11,2:59 p.m.,3:04 p.m.,58
dfw,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,B11,2:59 p.m.,3:04 p.m.,58
flights,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,B11,2:59 p.m.,3:04 p.m.,58
flightarrival,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,B11,2:59 p.m.,3:04 p.m.,58
travelocity,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,B11,2:59 p.m.,3:04 p.m.,58
foxbusiness,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,B11,2:59 p.m.,3:04 p.m.,58
usatoday,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,B11,2:59 p.m.,3:04 p.m.,58
myrateplan,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,B11,2:59 p.m.,3:04 p.m.,58
orbitz,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,B11,2:59 p.m.,3:04 p.m.,58
flytecomm,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,B11,2:59 p.m.,3:04 p.m.,58
wunderground,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,B11,2:59 p.m.,3:04 p.m.,58
flylouisville,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,B11,2:59 p.m.,3:04 p.m.,58
quicktrip,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,B11,2:59 p.m.,3:04 p.m.,58
allegiantair,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,B11,2:59 p.m.,3:04 p.m.,58
businesstravellogue,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,B11,2:59 p.m.,3:04 p.m.,58
gofox,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,B11,2:59 p.m.,3:04 p.m.,58
flightaware,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,B11,2:59 p.m.,3:04 p.m.,58
aa,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,C11,7:45 a.m.,7:40 a.m.,73
helloflight,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,C11,7:45 a.m.,7:40 a.m.,73
boston,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,C11,7:45 a.m.,7:40 a.m.,73
weather,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,C11,7:45 a.m.,7:40 a.m.,73
airtravelcenter,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,C11,7:45 a.m.,7:40 a.m.,73
flightview,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,C11,7:45 a.m.,7:40 a.m.,73
flightstats,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,C11,7:45 a.m.,7:40 a.m.,73
panynj,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,C11,7:45 a.m.,7:40 a.m.,73
flightexplorer,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,C11,7:45 a.m.,7:40 a.m.,73
mco,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,C11,7:45 a.m.,7:40 a.m.,73
flights,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,C11,7:45 a.m.,7:40 a.m.,73
flightarrival,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,C11,7:45 a.m.,7:40 a.m.,73
travelocity,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,C11,7:45 a.m.,7:40 a.m.,73
foxbusiness,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,C11,7:45 a.m.,7:40 a.m.,73
usatoday,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,C11,7:45 a.m.,7:40 a.m.,73
myrateplan,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,C11,7:45 a.m.,7:40 a.m.,73
orbitz,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,C11,7:45 a.m.,7:40 a.m.,73
flytecomm,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,C11,7:45 a.m.,7:40 a.m.,73
mytripandmore,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,C11,7:45 a.m.,7:40 a.m.,73
wunderground,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,C11,7:45 a.m.,7:40 a.m.,73
flylouisville,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,C11,7:45 a.m.,7:40 a.m.,73
quicktrip,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,C11,7:45 a.m.,7:40 a.m.,73
allegiantair,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,C11,7:45 a.m.,7:40 a.m.,73
businesstravellogue,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,C11,7:45 a.m.,7:40 a.m.,73
gofox,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,C11,7:45 a.m.,7:40 a.m.,73
flightaware,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,C11,7:45 a.m.,7:40 a.m.,73
world-flight-tracker,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,C11,7:45 a.m.,7:40 a.m.,73
aa,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,A1G,10:40 a.m.,10:16 a.m.,1C
helloflight,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,A1G,10:40 a.m.,10:16 a.m.,1C
boston,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,A1G,10:40 a.m.,10:16 a.m.,1C
weather,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,A1G,10:40 a.m.,10:16 a.m.,1C
airtravelcenter,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,A1G,10:40 a.m.,10:16 a.m.,1C
flightview,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,A1G,10:40 a.m.,10:16 a.m.,1C
flightstats,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,A1G,10:40 a.m.,10:16 a.m.,1C
panynj,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,A1G,10:40 a.m.,10:16 a.m.,1C
flights,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,A1G,10:40 a.m.,10:16 a.m.,1C
travelocity,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,A1G,10:40 a.m.,10:16 a.m.,1C
foxbusiness,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,A1G,10:40 a.m.,10:16 a.m.,1C
myrateplan,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,A1G,10:40 a.m.,10:16 a.m.,1C
orbitz,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,A1G,10:40 a.m.,10:16 a.m.,1C
ifly,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,A1G,10:40 a.m.,10:16 a.m.,1C
flytecomm,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,A1G,10:40 a.m.,10:16 a.m.,1C
mytripandmore,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,A1G,10:40 a.m.,10:16 a.m.,1C
ord,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,A1G,10:40 a.m.,10:16 a.m.,1C
flylouisville,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,A1G,10:40 a.m.,10:16 a.m.,1C
quicktrip,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,A1G,10:40 a.m.,10:16 a.m.,1C
allegiantair,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,A1G,10:40 a.m.,10:16 a.m.,1C
businesstravellogue,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,A1G,10:40 a.m.,10:16 a.m.,1C
gofox,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,A1G,10:40 a.m.,10:16 a.m.,1C
aa,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,B9,12:55 p.m.,12:50 p.m.,C8
helloflight,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,B9,12:55 p.m.,12:50 p.m.,C8
boston,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,B9,12:55 p.m.,12:50 p.m.,C8
weather,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,B9,12:55 p.m.,12:50 p.m.,C8
airtravelcenter,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,B9,12:55 p.m.,12:50 p.m.,C8
flightview,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,B9,12:55 p.m.,12:50 p.m.,C8
flightstats,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,B9,12:55 p.m.,12:50 p.m.,C8
panynj,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,B9,12:55 p.m.,12:50 p.m.,C8
flightexplorer,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,B9,12:55 p.m.,12:50 p.m.,C8
flights,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,B9,12:55 p.m.,12:50 p.m.,C8
flightarrival,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,B9,12:55 p.m.,12:50 p.m.,C8
travelocity,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,B9,12:55 p.m.,12:50 p.m.,C8
foxbusiness,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,B9,12:55 p.m.,12:50 p.m.,C8
myrateplan,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,B9,12:55 p.m.,12:50 p.m.,C8
orbitz,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,B9,12:55 p.m.,12:50 p.m.,C8
flytecomm,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,B9,12:55 p.m.,12:50 p.m.,C8
ord,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,B9,12:55 p.m.,12:50 p.m.,C8
wunderground,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,B9,12:55 p.m.,12:50 p.m.,C8
flylouisville,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,B9,12:55 p.m.,12:50 p.m.,C8
quicktrip,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,B9,12:55 p.m.,12:50 p.m.,C8
allegiantair,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,B9,12:55 p.m.,12:50 p.m.,C8
businesstravellogue,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,B9,12:55 p.m.,12:50 p.m.,C8
gofox,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,B9,12:55 p.m.,12:50 p.m.,C8
flightaware,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,B9,12:55 p.m.,12:50 p.m.,C8
world-flight-tracker,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,B9,12:55 p.m.,12:50 p.m.,C8
aa,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,70B,2:15 p.m.,1:43 p.m.,5
helloflight,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,70B,2:15 p.m.,1:43 p.m.,5
boston,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,70B,2:15 p.m.,1:43 p.m.,5
weather,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,70B,2:15 p.m.,1:43 p.m.,5
airtravelcenter,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,70B,2:15 p.m.,1:43 p.m.,5
flightview,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,70B,2:15 p.m.,1:43 p.m.,5
flightstats,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,70B,2:15 p.m.,1:43 p.m.,5
panynj,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,70B,2:15 p.m.,1:43 p.m.,5
flightexplorer,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,70B,2:15 p.m.,1:43 p.m.,5
flights,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,70B,2:15 p.m.,1:43 p.m.,5
flightarrival,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,70B,2:15 p.m.,1:43 p.m.,5
travelocity,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,70B,2:15 p.m.,1:43 p.m.,5
foxbusiness,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,70B,2:15 p.m.,1:43 p.m.,5
usatoday,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,70B,2:15 p.m.,1:43 p.m.,5
myrateplan,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,70B,2:15 p.m.,1:43 p.m.,5
orbitz,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,70B,2:15 p.m.,1:43 p.m.,5
flytecomm,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,70B,2:15 p.m.,1:43 p.m.,5
mytripandmore,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,70B,2:15 p.m.,1:43 p.m.,5
wunderground,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,70B,2:15 p.m.,1:43 p.m.,5
flylouisville,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,70B,2:15 p.m.,1:43 p.m.,5
quicktrip,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,70B,2:15 p.m.,1:43 p.m.,5
allegiantair,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,70B,2:15 p.m.,1:43 p.m.,5
businesstravellogue,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,70B,2:15 p.m.,1:43 p.m.,5
gofox,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,70B,2:15 p.m.,1:43 p.m.,5
flightaware,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,70B,2:15 p.m.,1:43 p.m.,5
world-flight-tracker,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,70B,2:15 p.m.,1:43 p.m.,5
aa,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,A3C,9:10 p.m.,8:53 p.m.,D7
